"","observed_on","latitude","longitude","field.colour","RedMean","RedSD","RedMin","RedMax","RedKurt","RedSkew","GreenMean","GreenSD","GreenMin","GreenMax","GreenKurt","GreenSkew","BlueMean","BlueSD","BlueMin","BlueMax","BlueKurt","BlueSkew"
"1752","2018-09-28",38.187705,-76.43367,"Red",139.296085858586,70.9322995216861,13,255,-1.22128417163265,0.185219257680782,131.955176767677,72.6407832905377,13,255,-1.20448592016388,0.247921786854328,127.789772727273,74.1530446647339,4,255,-1.19455873725895,0.290453594715983
"1753","2018-09-29",39.1425377368,-76.5310897928,"Black",126.509349289454,24.4993298993946,39,201,0.422453085120311,-0.73727992689825,106.155572176515,25.1417484616533,25,187,-0.274510933688674,-0.552608859091455,75.7973074046373,24.9235368147316,8,152,-0.536895914729358,-0.0421728509884195
"1756","2018-09-29",40.2090793998,-74.943719767,"Black",181.69755726642,44.6923467508804,0,255,0.908904232552743,-1.05360809306994,182.878433608973,45.7719669432106,0,255,0.803867896136679,-0.957859287475804,151.718943066248,43.4952861335681,0,252,0.0419820991667494,-0.484932778642201
"1757","2018-09-29",39.3751083333,-75.3260583333,"Black",77.0782253356684,24.0242836887154,11,160,0.0413602255909216,0.122532874521881,79.9620548744892,25.9819871612139,12,167,-0.00304103677807444,0.181327160016646,76.0508853862619,30.8586793238474,5,195,0.607889358719515,0.692309314352303
"1758","2018-09-30",39.1492086696,-92.6841055882,"Black",183.75220541903,40.5608763304169,73,255,-1.01042245117629,-0.23739453402459,186.310491493384,37.4368077854542,77,255,-0.872662472320864,-0.143362115573806,156.876496534342,34.2822352201694,55,255,-0.254593238010128,0.388305939429256
"1759","2018-09-30",39.0018975176,-76.5847605374,"Black",165.364742501415,54.0122399325301,21,255,-0.550093266051356,-0.269427405651919,168.271646859083,51.0124253496663,23,255,-0.300796634200029,-0.367449892840836,170.687606112054,49.0326379086953,34,255,-0.34716804716451,-0.33259852066923
"1760","2018-09-30",29.8561142515,-95.29271893,"Red",154.437474412046,55.6028170997531,4,255,-0.54914736132462,-0.487576196549164,140.277578128554,56.832328612979,0,255,-0.643591706362431,-0.412012711184176,130.554291952873,56.6129222985657,0,248,-0.716765610201775,-0.347302363802459
"1761","2018-09-30",34.5789966667,-80.19027,"Black",175.603855947617,51.1772315041325,3,255,-0.391985792000082,-0.374603211400041,178.209166969807,50.5755834308544,8,255,-0.375794867899514,-0.394791818543205,184.829392506366,48.5789884296013,14,255,-0.292367674270008,-0.498073163934813
"1762","2018-09-30",30.2543009632,-97.7393970174,"Red",181.370146678171,24.8918594990845,91,255,0.638637635666657,-0.207620282693141,155.213977566868,26.3656193537385,52,225,0.906079867914574,-0.572259422868431,145.042277825712,27.8151890077944,36,211,1.69731438725931,-0.862184884446915
"1763","2018-09-16",38.2094748969,-76.3830062069,"Black",121.256472136902,58.4715066599491,0,247,-1.07626060384744,0.13394426836503,129.142606406319,58.3445143787686,3,255,-1.01186549798682,0.150206472131753,131.826897762176,57.2183495612746,0,254,-1.02417526741478,0.128641990492837
"1767","2018-09-30",39.6969083333,-75.7534033333,"Black",128.768318170642,54.6599708295662,0,228,-0.913766194396552,-0.479326881335994,173.246127366609,62.8345810561832,5,255,-0.857112104896759,-0.617328524593723,176.832800590116,56.0077316067151,12,255,-0.483444699098968,-0.774330919544522
"1770","2018-10-01",39.9434138311,-75.1256669595,"Black",176.185752930568,30.8984389763505,55,239,1.06489222185212,-1.02125899357586,169.224827171626,29.0435105469957,52,233,1.14756292676255,-1.03598934013822,141.557258791704,23.9141758342805,34,202,1.52866158891705,-0.935810434217246
"1773","2018-09-26",33.1562398412,-96.6086176749,"Red",149.091014829892,80.3189006615395,0,255,-1.25360436210627,-0.0932148103046799,142.805757487642,80.2832830659612,0,255,-1.25447889638506,0.03399273113291,133.870311136958,79.4973742139516,0,255,-1.21746049115664,0.133329038476537
"1774","2018-10-01",30.5822413376,-90.170124288,"Black",171.730259671436,58.8156514893171,18,255,-0.335054262385825,-0.376754564535751,173.511923688394,58.2065993574414,21,255,-0.317709925712164,-0.396001371074453,159.551139374669,58.2071793147604,26,255,-0.719740384571798,0.0943848583800568
"1776","2018-09-15",38.86316,-77.11843,"Black",181.289991907203,31.9380778154215,46,255,0.988767001666497,-0.913772081843088,184.080927974103,30.9553572046504,49,253,1.44877710822584,-1.15998317741878,200.267332074454,28.1054413262078,68,255,1.9139941585371,-1.20947929791132
"1777","2018-10-01",35.0097888833,-85.36483,"Black",165.42656449553,62.8720782309306,0,255,-0.553609415955925,-0.678032157168379,163.946615581098,62.1706978207234,0,255,-0.562920029530351,-0.639590837594895,141.322860791826,53.1072032716419,0,249,-0.347523319529313,-0.62183876318347
"1780","2018-10-02",35.14252554,-90.00411239,"Black",163.901083791653,29.2803655427215,50,255,0.7413572937153,0.0581725966618887,159.230993206082,28.2444155524731,50,254,0.675410863086272,0.00886740306383225,135.278146230993,26.5900913429137,42,255,0.121680408628839,0.096862575249604
"1785","2018-10-02",40.2593216667,-74.5017166667,"Black",111.527340332458,58.0214008271062,9,243,-1.19304722406924,0.143537533573783,104.902012248469,59.914549560749,9,231,-1.30305943892373,0.134515161088721,91.8834208223972,60.4492856635575,0,232,-1.23840939474687,0.275634451507208
"1788","2018-08-31",37.8234125718,-84.7434872015,"Black",117.81272885789,44.6680210177056,27,247,0.345246447754464,1.03909517107773,113.007846556234,41.5592303585112,23,234,0.309110245200948,0.971098662156484,108.485614646905,49.7086533744521,18,251,0.484962076787357,1.22132200227894
"1790","2018-09-27",38.9910950472,-77.0021830109,"Black",106.547532918536,53.3140385411048,0,224,-1.31113769370541,-0.00476660194918506,113.971350021705,53.2253548375568,2,220,-1.35235867760414,-0.0465065512303217,90.3054550716249,43.7094772999914,0,205,-1.2360077276456,-0.0223334533550394
"1791","2018-10-03",30.356975,-97.78553,"Red",201.42330723169,33.7221132098585,40,255,0.779885640435849,-0.869738415084859,178.643597420544,38.0202670182158,23,251,0.962156967869171,-0.897967388083682,146.964187010594,37.5484206753889,0,229,0.465662405958502,-0.698536823801069
"1793","2018-10-03",35.3009084355,-81.158737354,"Black",156.06265060241,30.4583192433757,1,235,4.58530810191063,-1.57379021377344,147.583534136546,30.2530981841313,0,233,3.82006554498883,-1.23886071721124,116.289959839357,25.6564959620878,0,195,3.15218185059172,-0.922365232083838
"1796","2018-10-04",30.372995,-91.1134111667,"Red",138.66732228154,48.4649219873448,10,255,-0.916098959412157,-0.246975409906773,124.273391402079,46.8139147710908,2,240,-1.00843183231388,-0.0387578043419652,116.61496675096,47.9407087131744,0,233,-0.983342781523029,0.119342081503171
"1800","2018-10-02",38.6787851113,-77.2181072099,"Black",147.563322660975,49.4724256139468,14,255,-0.940661583895928,-0.199711034161501,141.20366417645,47.1811300145127,14,251,-0.957148755248352,-0.24114301949292,121.50444681608,40.8466382247802,2,224,-0.944712878484647,-0.238165394356727
"1801","2018-09-11",42.9176205,-72.1632641,"Black",135.434602946461,34.5419991779449,9,209,0.553130917444702,-0.956175712805114,115.817912324829,32.1975165876535,3,195,0.295164160362732,-0.714407683354371,82.6961013295005,30.0760855169842,0,174,-0.283198798855142,0.0430549915689874
"1807","2018-10-06",33.4322242656,-79.1543013293,"Black",186.094302554028,51.5798038618384,4,255,0.507458205767856,-0.996265456580997,182.065618860511,54.4270328344695,0,255,0.268568599075539,-0.927657940690854,136.320628683694,54.4764040973538,0,255,-0.61470555527181,-0.344959635008204
"1808","2018-10-06",38.9291772343,-77.348304773,"Black",102.905961376994,53.5201576821593,0,235,-0.599212835280932,0.482443335180346,118.035451068197,56.1288425059311,14,255,-0.435415945756612,0.564790394598044,109.918462543148,49.590892776938,5,242,-0.441478648981715,0.451370941712127
"1809","2018-09-15",40.0170433333,-75.1079699833,"Black",175.104552869643,37.9110367275673,19,239,1.47359129747234,-1.26939718589162,188.503930001483,37.1168423899786,33,254,1.79744653288043,-1.36258455198034,217.354738247071,33.6296674632131,65,255,2.14752083225838,-1.4649877950725
"1810","2018-10-06",30.0050631347,-95.5078564866,"Black",189.011178537209,64.4763735828849,6,255,-0.384176598481548,-0.840143460882228,179.258383902906,65.1951897699868,0,255,-0.471405023580207,-0.776485516153638,132.396997764293,54.048101673399,0,223,-0.493723948781253,-0.70012807611502
"1812","2018-10-06",30.4068633637,-97.7051722725,"Red",147.62489626556,44.2198429561525,8,255,-0.256417201890038,-0.533257840653112,119.255878284924,44.8575606831099,0,255,-0.580525032818245,-0.300822051356924,94.4193637621023,43.3945793623875,0,231,-0.687091803191021,-0.229821354708139
"1813","2018-10-06",32.0746695,-81.0957721667,"Red",154.476505395057,38.4686325705449,40,255,-0.406442840700593,0.272953364967851,135.762153382063,38.5175971852561,27,255,-0.231074435345232,0.387949746245829,105.73349576517,36.9714265611268,0,226,-0.115442420033843,0.321018347216834
"1814","2018-10-07",41.0969833425,-74.9648520537,"Black",134.95202020202,69.0565190377564,0,255,-1.31080602597985,-0.0471654905836703,138.945887445887,70.7567893181604,1,255,-1.32158654519292,-0.0468059844825346,131.232683982684,68.8474034753275,0,255,-1.26040000786265,-0.0526153147423015
"1819","2018-10-04",31.3571577545,-85.8796464214,"Black",168.365524037446,24.3576968910667,33,222,3.6874523826087,-1.57831889792018,183.317308369114,22.720361106377,45,232,5.41975492718246,-1.99993625559408,175.415640177377,22.9263992708133,35,223,3.75065650440091,-1.60399371448567
"1824","2018-10-08",37.9544798418,-78.9108807717,"Black",138.01819720694,42.8106228727938,1,236,-0.681865506222295,-0.168444832635802,144.543906051629,43.229687982632,9,248,-0.445227921239748,-0.356740237061137,131.882141345747,38.3745314857461,4,228,-0.352594764170961,-0.40682986558532
"1825","2018-10-08",42.0580283041,-73.941140296,"Black",81.4489084097662,24.3701193835713,33,181,-0.191222328974258,0.372048185069541,77.3654566593463,20.8443943446601,33,166,-0.104390864100701,0.320138916778668,66.4242345950136,15.9793908516054,27,137,0.241971616055459,0.336949260298282
"1827","2018-10-08",41.9464317551,-82.5119169302,"Black",95.7126436781609,26.1300628583975,1,189,0.158213868336188,-0.483503628201786,96.2708778354186,26.6731767381885,3,204,0.381796749229237,-0.259618004319138,82.1160614383074,27.6647392901092,0,211,0.547728862631178,0.336673568137157
"1829","2018-10-09",35.01031945,-85.3647,"Black",142.615496017379,35.0512643989095,0,221,-0.0380642543571548,-0.481679035812711,153.930485155684,36.1621902382961,20,236,-0.315844245166491,-0.388024670291414,145.064687424572,34.0506293012516,15,229,-0.085253409343431,-0.440082187194044
"1830","2018-10-07",29.8710707036,-98.4834182801,"Red",198.797679683079,48.064833623354,5,255,0.823393739049648,-0.995644819366622,194.581777023203,45.8477583413926,10,255,0.813560519955567,-0.902152483024852,177.291737408036,43.7728621878781,6,255,0.517531594754757,-0.663558217731183
"1831","2018-10-09",41.52037,-72.633805,"Black",107.175494071146,35.6889143550921,50,199,-0.63573004773875,0.767507348120008,81.2158102766798,27.1586420581919,33,159,-0.387528666328766,0.764641914669022,62.9667984189723,21.5199091940375,22,129,-0.285695610518728,0.723511520632899
"1832","2018-10-09",35.01177893,-85.36575341,"Black",138.789534883721,31.1035666106945,0,213,1.11101311474203,-0.664693890048525,133.709800664452,30.7662081674731,2,216,1.04828695388498,-0.608727433397086,117.786378737542,30.4349793594282,0,206,0.754175004414677,-0.500890377537715
"1834","2018-10-06",29.8742,-98.4839466667,"Red",165.44635193133,24.1893586662499,83,221,-0.018425284564636,-0.430768606636193,146.860515021459,23.0041573370542,80,205,-0.506263655948037,-0.214171853638484,127.032188841202,21.6381044410277,67,182,-0.671483237479634,-0.0777041034308377
"1835","2018-09-10",39.68821257,-75.64744869,"Black",150.888621794872,35.4403194448864,18,233,1.55223130717814,-0.953082926857652,133.177584134615,34.0434081066116,16,219,0.864534288190784,-0.740074726884472,100.180689102564,24.246166581452,8,188,1.45968789323636,-0.84557839637663
"1836","2018-10-09",30.4261305556,-91.0394444444,"Red",178.679834807275,52.0433819947439,3,255,-0.0322950405033295,-0.632609433189155,146.068913732688,46.3551297494329,0,251,-0.223766775887666,-0.260325186986174,120.837477056566,43.8187741702192,0,232,-0.343884031102861,-0.0302640167147154
"1837","2018-10-07",42.7650275025,-73.9077432021,"Black",98.3175065540344,43.0470141892647,8,198,-1.20355144742531,-0.0404104003988459,86.3271191377804,38.31660085765,2,180,-1.08797932705939,-0.0288339476560757,86.3227497815322,35.4300436546288,0,201,-0.908838016918653,-0.0173284278951812
"1839","2018-10-10",41.8031236183,-74.008258821,"Black",176.363933452169,44.5596763293303,23,255,0.518361018698364,-0.773234643509506,141.903149138443,38.8465870418677,8,251,0.461830783328195,-0.619548102143656,113.006833036245,35.996351037607,0,243,0.336256387247869,-0.326147216949896
"1840","2018-08-30",45.6618066667,-65.1387466667,"Black",110.879810712341,27.8644540952204,10,180,0.292311547579757,-0.874330696304594,107.298504962519,27.0595508479775,7,184,0.258682988639922,-0.703184758057297,100.106955902676,26.1415003358976,9,183,-0.239089658858045,-0.232829171273151
"1841","2018-09-12",41.0171405044,-81.5126963238,"Black",126.116577676074,36.779337357912,3,224,0.42397456411502,-0.600444934256427,117.296211543351,35.5104594551926,0,216,0.358748811267199,-0.532147673238348,71.2490465293669,27.2386059695055,0,172,0.0652655356752403,-0.365182610254527
"1842","2018-09-15",40.6981265465,-73.9215568295,"Black",121.007774140753,40.9518294357505,22,233,-0.779480641003213,0.10343056871259,114.260638297872,40.6062881824062,23,239,-0.713561708540323,0.338707884335985,91.4353518821604,31.8551571633722,16,187,-0.685734193744612,0.216456253665635
"1844","2018-10-06",41.0424980149,-73.9020322581,"Black",152.846906675987,47.9329402814953,14,249,-0.702448786735816,-0.487900743669388,150.137364557847,46.915744355564,12,237,-0.626420466121596,-0.48564567591519,133.739252009787,45.389508822949,4,223,-0.721805135341507,-0.247914969058436
"1846","2018-10-11",36.2215172627,-95.8985550712,"Black",159.638531335725,63.0599589450915,10,255,-1.29023955564376,-0.255256631847656,141.235703734965,51.6819749446212,14,255,-1.17257126599039,-0.241116592923444,95.3000633044946,37.0795105606203,0,226,-0.441603226857064,0.252187693674195
"1847","2018-10-12",30.418704,-97.765174,"Red",81.3243870967742,32.0347366205339,0,208,-0.153365372958827,0.273354106956101,72.6809032258064,28.6508835574077,0,186,-0.28035353779206,0.311085074938174,63.9343225806452,27.4823787563563,0,167,-0.228371730644058,0.41873601887394
"1848","2018-10-12",29.7135828869,-98.1361642327,"Red",164.855385329619,29.3471844235059,54,228,1.11191226321292,-1.01475680167565,152.712859795729,28.4592662749597,57,210,0.194082496223624,-0.591377656059429,132.535515320334,25.9582882630253,45,199,-0.307994401800284,-0.182745554103905
"1850","2018-10-12",41.7003632245,-74.3229902725,"Black",94.1788710907704,29.1301406324986,9,167,-0.842670577952652,0.120568137873825,93.4000762776507,29.0574646748921,7,169,-0.666009461665271,0.194671826260243,82.6346300533944,29.2066273229993,0,167,-0.0048326917909649,0.566996865492009
"1851","2018-10-12",30.3520679474,-90.0417098999,"Black",173.209761518078,60.8817323562056,0,255,0.119731280754875,-0.881460329631627,162.571416360373,63.3288650056107,0,255,-0.252746050379527,-0.718278611090732,148.309855543209,64.0900974089032,0,255,-0.590455773413221,-0.54078054221929
"1856","2018-10-12",29.7637391667,-95.4505955556,"Black",110.221789883268,14.6255819831658,48,144,2.48889965287891,-1.07185180905605,105.143968871595,13.0134655549176,51,133,1.61153490591756,-0.733819285954449,104.217898832685,13.0653103533881,56,138,0.490718458340539,-0.219733226033931
"1859","2018-10-13",29.8844648239,-97.9321662343,"Red",143.572246065808,27.2083638445535,72,210,-0.611392898788308,-0.230026444251655,116.478540772532,22.1067374951493,54,177,-0.576337068213006,-0.196130243657648,100.982117310443,21.9941515121468,44,162,-0.637283326190754,0.0252021559906498
"1860","2018-10-13",29.8774133333,-97.9303666667,"Red",126.642994241843,28.8013615525897,52,206,-0.556316264235264,-0.111409696308789,133.471401151631,28.8000490656704,44,206,-0.115111011422977,-0.272553674198986,124.080998080614,28.6170884827182,35,200,0.123426226303633,-0.258230911147813
"1861","2018-10-13",30.3522777557,-90.0418014526,"Black",142.26533929297,39.6355526363832,0,237,0.317441616027124,-0.599915730038391,126.259244209671,40.0561583946271,0,228,-0.00369943133860273,-0.389772885883854,107.344676960585,38.043790986433,0,225,-0.177229270980805,-0.305210848865867
"1864","2018-10-14",41.6407982574,-73.5166329047,"Black",83.8948100737443,38.5513027885428,1,255,0.479931895952035,0.323104274291631,73.555656045638,35.6173266707499,0,241,0.533671475924518,0.355754599455372,60.2159454570753,31.0361833093317,0,216,0.588405170377226,0.417945634822714
"1865","2018-10-14",34.036752566,-79.7889072354,"Black",206.879584520636,38.8579002118378,36,255,1.61411983943162,-1.27573466166957,211.803750344701,37.6446087267134,44,255,1.85919907844927,-1.3796476468007,217.21463369795,33.4318572870494,57,255,2.41809208208144,-1.50706518055794
"1866","2018-10-13",30.1027633333,-97.274995,"Black",109.186965704516,51.8887966189162,0,249,-1.02828393479674,0.0881954842575624,104.377451473398,49.7903034716689,0,252,-0.878583188944149,0.190696283471124,80.2558583928392,42.48519995081,0,231,-0.473189867487143,0.443484602877658
"1868","2018-10-05",32.90643,-97.1137433333,"Black",174.288804220399,37.267645874368,0,255,1.66161083934754,-1.00404359954119,173.486869871043,36.5125885468287,0,255,2.06866173903664,-1.13450893917918,151.530422039859,36.5004115114365,0,255,1.13554421590387,-0.836815746331974
"1869","2018-10-14",29.710305,-98.1348945,"Red",109.167073915699,31.8136838940593,26,208,-0.246625339948567,0.265813450417647,95.2599266951741,31.7501021954778,11,193,-0.0270513009912152,0.437108534619912,80.6215638362859,31.1715345128252,1,181,0.108282326212962,0.559533566510772
"1871","2018-10-15",28.0723833333,-82.3777616667,"Black",192.613304488913,37.8772832860087,50,255,0.31370507753817,-0.795487813793557,190.277447268794,38.0048033928071,47,255,0.292999975243325,-0.809076583215851,173.33207138994,36.571892284717,42,247,0.0714141604350704,-0.662893932934476
"1873","2018-09-20",40.6508973,-80.1763467,"Black",191.101259782401,40.880127684405,32,255,0.248254800662402,-0.913084826249486,188.91114716549,41.1579532923416,28,255,0.178397164787487,-0.870933163358937,162.007444168734,37.3249999184637,12,232,0.0319442277652398,-0.791431609370942
"1874","2018-10-14",29.6011466667,-95.3574533333,"Black",133.373776908023,49.0666432468155,18,242,-0.691410155073625,0.210027387564123,127.674598825832,48.1143186087456,17,236,-0.677417990497112,0.29108011799008,120.923992172211,49.1334803172451,22,240,-0.664947465524655,0.518646551965152
"1875","2018-08-26",28.073871,-82.375376,"Black",194.028792912514,57.9204690868283,0,255,0.918075293358135,-1.27736248488845,191.905647840532,59.0246297163705,0,255,0.680881657446736,-1.19564829015637,190.774086378738,59.4645945752491,0,255,0.281972606528316,-1.05944974427238
"1876","2018-08-31",28.0066434244,-82.3461731721,"Black",223.026969344199,41.2843045233059,12,255,3.27122542138997,-1.79755914193135,224.072176949942,41.1400346975369,16,255,3.34889075564166,-1.82057853858743,222.791618160652,40.3533110701295,19,255,3.53031339526641,-1.86286400299261
"1877","2018-10-16",30.3815916656,-90.1009479538,"Red",114.350662353666,45.1692295214753,0,246,-0.464036149892153,-0.394413448957355,82.427988293284,42.7362729039968,0,209,-0.805952631363128,-0.197750270381919,76.2179605668515,42.6675105648119,0,205,-0.848113592623022,-0.145514988171808
"1879","2018-10-17",29.8877416667,-97.945105,"Red",63.5022857142857,22.7444787921649,15,135,-0.277738019511601,0.516401460817568,57.6365714285714,20.2098886549278,17,123,-0.0413075823858891,0.577310621713278,44.724,16.7566869988274,2,102,0.329328322859194,0.641760811341181
"1881","2018-10-12",28.067925,-82.3723361111,"Black",163.288532675709,43.118219393277,63,255,-0.886500387717269,0.155422341925295,130.480887792848,41.1212668201001,41,239,-0.67961393803908,0.317722863099621,117.436498150432,39.9687760796119,33,220,-0.618262574986209,0.36770606225621
"1882","2018-10-15",28.0698444444,-82.3786555556,"Black",238.079166666667,21.7375445927893,71,255,15.0987245110109,-3.2126666815842,237.966666666667,22.0089500065185,72,255,14.5500619585659,-3.17956029476689,212.173611111111,20.9261666029441,58,245,13.6265531184461,-2.91251558100715
"1883","2018-10-16",27.5037866667,-81.8052966667,"Black",228.5944005743,31.5788598877146,36,255,6.2349006810256,-2.21823649616489,225.362048336923,32.2033287888143,33,255,5.74357985654857,-2.11753095694216,205.810002392917,29.6832776205187,0,250,9.17190157895847,-2.53588707361102
"1886","2018-10-18",30.5108653759,-97.7563175436,"Black",117.262282012955,43.689104576024,16,217,-1.01950120963821,-0.0343634453525066,114.335326357748,39.9309382716504,11,212,-0.828523429066458,-0.0273761313570077,77.6058794220229,30.3112454687212,0,169,-0.448464368221682,0.0765592263277617
"1890","2018-10-16",28.019706,-82.38639,"Black",119.861281337047,39.2092865130052,18,236,-0.15366839098189,0.221543573321511,109.475208913649,39.8504565715545,21,223,-0.251386082035581,0.413451609849731,78.5064066852368,34.6129955772886,0,181,-0.239792011914581,0.42281607431795
"1892","2018-10-12",30.5582565468,-97.6134209664,"Black",114.650725416443,35.2783019268088,3,203,0.356876781442112,-0.699686764888723,114.156367544331,35.5587314946393,0,197,0.350458297099873,-0.760084544788215,93.5523911875336,31.0280842423806,0,160,-0.189596203915427,-0.588047648685583
"1894","2018-10-19",29.699805338,-98.6634899255,"Red",78.638371375694,30.8912229251805,1,237,-0.205608107696443,0.128345897092176,73.4310919185688,29.4912559297244,0,227,-0.0399694609245831,0.166359265172387,67.4515731030228,29.5629593236825,0,223,0.116325023689556,0.178794935505932
"1897","2018-10-20",30.4343019985,-97.8163495102,"Red",214.489618724047,32.8991177745773,33,255,1.43085051116224,-1.14789854037703,195.297093242733,33.882233331132,24,252,1.4029851658901,-1.02642681994514,163.928274820687,34.195580911252,19,227,1.06115376226335,-0.916401034759013
"1898","2018-10-20",30.4630344822,-97.7997772701,"Red",85.6919602529359,22.1858001286279,39,158,-0.477435237911922,0.339079156320406,81.6964769647696,21.1106620187085,35,154,-0.317574860943934,0.406781175248748,78.260162601626,19.6141595800433,34,145,-0.312148061484253,0.365214255266196
"1899","2018-06-29",38.9257674087,-77.3415316663,"Black",88.1621744397335,24.916285403086,0,155,0.518372140694527,-0.86646561300401,107.14453361599,30.7606000253394,4,207,0.689931142773753,-0.254143451378031,30.1474106602059,16.3919813916582,0,98,-0.147326631134336,0.0237943769953349
"1900","2018-10-16",38.7622383333,-78.2798466667,"Black",168.47641509434,40.8933078036652,0,255,0.053541881883302,-0.551334594854252,171.390073831009,41.1727519544448,1,255,0.065302703811974,-0.597677927510228,167.779327317473,35.284108593235,3,243,0.807247742706163,-0.838642994327693
"1901","2018-10-15",32.9039783333,-110.5651866667,"Red",145.219655521783,37.7744997056565,37,245,-0.459310959662161,0.0737641631385164,141.566565349544,35.9905064591341,42,241,-0.318672843659268,0.200519975578357,140.93515704154,34.809223679253,49,241,-0.212761970138251,0.260751692934947
"1902","2018-10-21",29.5707213561,-97.9810740084,"Red",192.482568027211,37.6558850496546,45,255,0.757650769323277,-1.09129100673644,171.160926870748,44.343722476226,28,236,0.536808103235765,-1.13465058935092,153.541985544218,45.2791530677319,17,221,0.358503449894597,-1.10476189319331
"1904","2018-10-21",30.9979970733,-91.3635185931,"Black",127.640289449113,45.7964328138479,3,246,-0.795310731138152,-0.0637172990628381,113.839869281046,43.2525181843185,0,230,-0.772279263786198,-0.0745906093095946,84.1237161531279,38.0492585072114,0,196,-0.758494051995359,0.0599600051525711
"1906","2018-10-19",28.0761303846,-82.3760284406,"Black",198.676533414709,36.6938174761167,45,255,0.870750868665458,-1.01459576297682,200.475740006103,37.0180025888573,45,255,0.866624472844937,-1.02950530264929,181.43393347574,32.1878213693429,71,249,-0.124342901008962,-0.562390565546248
"1907","2018-10-21",30.55168,-95.74836,"Black",170.954503249768,28.4070715005312,21,241,0.994947620838744,-0.576856216244838,176.28356545961,28.5500589914348,33,250,0.979351677701346,-0.571825809539118,185.482451253482,31.5549021290448,31,255,0.662351962517973,-0.563233700615439
"1909","2018-10-21",30.2276743405,-97.6568806424,"Black",118.666149309328,66.7275045113358,0,255,-1.16448362407417,0.224823965257715,117.618888716436,64.8891208931222,0,255,-1.16985555147446,0.190676118631761,91.8293496818252,54.0262887043351,0,253,-0.756732864437971,0.406530687216969
"1913","2018-10-23",32.8488324629,-97.4871308171,"Black",106.438026238496,36.9691679144078,23,237,0.0825715838255832,0.311589442371115,89.4327393773252,33.6299405833269,15,224,0.314744594090151,0.462833638264502,66.7344820834149,28.9894288906831,0,190,0.149598293300135,0.411951463409053
"1916","2018-09-18",41.0181798535,-81.5140118343,"Black",178.298985415346,39.1300752808777,35,255,-0.339546160365719,-0.439785380591237,168.932255337138,38.0418546523102,28,251,-0.250285599022986,-0.46497235782997,109.279327837666,36.6209595276824,0,217,-0.249353420768542,-0.103641197317449
"1917","2018-10-25",30.2720190911,-97.7742972505,"Black",201.3170189099,43.0821539954184,20,255,0.520750396283947,-0.941024792724041,206.686318131257,42.0954152912708,27,255,0.70704732538944,-1.03063140354404,207.117908787542,38.8100494078904,35,255,1.07198969203369,-1.05301496743803
"1918","2018-10-25",30.2720383333,-97.7742783333,"Black",96.9302250803859,38.8266133607286,1,242,0.723178132206698,0.4314061112455,88.8569131832797,37.5434960627264,0,235,0.951861976183342,0.553582049396535,69.6800643086817,34.0345059042684,0,216,1.83406847731127,1.02078895712245
"1919","2018-10-25",30.4629712506,-97.7998175473,"Red",62.3435166327223,19.96542835005,20,146,0.174834547829563,0.62930022392769,61.9450101832994,18.9409219147019,19,125,-0.0304585061875313,0.568345357274134,62.4962661235574,18.0190537262643,24,121,-0.0736279636438208,0.547141566894855
"1920","2018-06-18",35.8117,-78.7139,"Black",60.5173076923077,13.4885146474029,28,103,-0.142810260625532,0.360773379321648,85.2894230769231,16.6266216155399,33,138,0.210069220358168,0.196066665568584,68.0951923076923,14.7946344604269,27,114,-0.131412832195733,0.396788293830091
"1921","2018-06-21",35.8117,-78.7139,"Black",114.355841371919,34.6542456368481,0,199,-0.111753156071806,-0.323274145682497,165.435155412647,36.3800512006865,20,247,0.098357423405095,-0.514070218687634,131.453912111468,40.0184175859226,0,233,-0.318550141849594,-0.153230594801183
"1931","2018-10-26",29.3683998081,-81.8076870904,"Black",153.430598396052,53.9284473495259,0,251,0.389452412250956,-0.811026445254804,141.876002467613,52.7603718461423,0,236,0.0842305220431756,-0.656005250959334,122.727328809377,49.0908799413485,0,215,-0.275061319928933,-0.431676933247044
"1932","2018-10-26",32.884545,-97.534155,"Black",179.211410880142,52.0561258778985,43,255,-0.94561098307794,-0.181201198439659,158.606811145511,55.2176924925991,26,255,-0.833020783844711,0.242819162234288,133.633348076073,59.0692448222755,3,255,-0.502669512675203,0.608456003512117
"1934","2018-10-26",32.7384948539,-96.6135046054,"Black",111.385863153755,59.9031749853732,0,244,-1.15963054199067,0.0253681725034491,144.260125835627,63.5636113027285,5,255,-1.23703240895182,-0.156649293416847,153.667027133307,63.7003628915414,1,255,-1.1565761411164,-0.240279099018308
"1936","2018-10-27",30.646275,-97.6848666667,"Red",151.642995839112,44.5294348760315,10,255,-0.358379938043303,-0.0620382797796855,142.261026352288,41.9087169796418,2,255,-0.201885138974037,-0.0312179801311044,130.640776699029,40.5193250978937,0,250,-0.148292561912031,0.0465589200409745
"1944","2018-10-28",29.7775416667,-98.708595,"Black",165.251342992023,52.3565910114601,9,255,-0.849998318021606,-0.164467314369396,180.292690867654,49.8625752959562,16,255,-0.774388510318296,-0.235235507844466,194.54924304086,42.4764513341075,25,255,-0.519021077732376,-0.381616070530827
"1945","2018-10-28",29.7800616667,-98.7095033333,"Red",136.860940695297,43.8028398488553,26,252,-0.822949940451273,0.0727027679087917,128.454396728016,43.2214311535067,15,244,-0.791647783274567,0.106963033826568,125.600613496933,43.3590965008252,13,241,-0.716626045523046,0.14101467668741
